,Tweet,User,retweet_counts,Like_count,Verfication
902,"@BasuAshis What a colossal waste of resources is #FarmersProtest?
The police force of Delhi and UP are engaged for weeks!

Why has Amit Shah allowed the protests to continue so long? Even if they are misled, the govt is responsible for the mess.

There is no pandemic, no China threat!",31033962,0,13634,False
903,"Thread-
Fresh zeal of #FarmersProtest in #Yamunanagar. Here the BKU (Charuni) led farmers resumed protests after 4-5 days at Milk Majra toll plaza on Ambala road, in the wake of #RakeshTikait's appeal and reports of restoration of toll plazas in the state. https://t.co/ACNYxDbHPR",2919819968,1,18507,False
904,"What a colossal waste of resources is #FarmersProtest?
The police force of Delhi and UP are engaged for weeks!

Why has Amit Shah allowed the protests to continue so long? Even if they are misled, the govt is responsible for the mess.

There is no pandemic, no China threat!",31033962,1,13634,False
905,"#FarmersProtest will die with time. Govt. have opened the discussion table.
#Arthiyas lost it strategically.
1. #RedFort incident ensured it will not go well in masses.
2. #Congress lost the move as no deaths happened in 26th Jan. They were eyeing on it like Vultures",92340165,0,612,False
906,"I hope the @BBCNews @BBCWorld will also be showing this state sponsored violence against the peaceful farmer protests, while @DelhiPolice stands by and watch on. 

Where is the force you used against innocent farmers on the 26th?

#FarmersProtest #FarmerTikaitVsModiDakait https://t.co/jxyNSZjp9U",45091142,0,2928,False
907,we will #win #FarmersStandingFirm against #ModiGovt #ModiYouCantFailFarmers #BoycottBJP #support #FarmersProtest https://t.co/4GBOqRncpg,1288788845735993344,0,154,False
908,"#ModiMadeDisaster #BJPLies #BJPfails #coronavirusindia #COVID19India
#FarmersProtests #KissanAndolan #FarmersProtest 
#FarmerTikaitVsModiDakait #SupportFarmersProtest #मोदी_कायर_है 

HELP HERE 👇 https://t.co/e9DnUZoent",18668110,0,30066,False
909,A Farmer Speaking his heart out - Real Hero - must watch #Farmersprotest #ghazipur #Kisan #Hero - YouTube  https://t.co/BOM3xVViDd,2693058006,0,88,False
910,The unwanted poster child for the way Sikhs have been targeted historically and continue to be targeted. #FarmersProtest #KissanProtest https://t.co/GUoqa3z27w,241263678,0,4605,False
911,"They are not ""locals"". They are goons deployed by BJP-RSS to turn the protest site into riot. Police are standing right there watching the goons carry out violent attacks on protesting farmers. Call it what it is.

#SinghuBorder 
#FarmersProtest",766820400,4,12785,False
912,"Peoples runs secular govt best.

Govt runs peoples sure taanashahi.

People decides what they want ?
#RakeshTikait #gazipurborder #FarmerTikaitVsModiDakait #GodiMediaHataoDeshBachao
#FarmersProtest #KisanAandolan #FarmersProstests @INCIndia @RahulGandhi @priyankagandhi @nsui @IYC",1260203348076007424,0,14648,False
913,"This will not be shown by mainstream media. We need to teach them a lesson. 
#BoycottAntinationalGodiMedia  #FarmersProtest #FarmerTikaitVsModiDaikait https://t.co/CnwGeetbDL",72371722,1,1645,False
914,"LIVE: Special Press Conference by Shri @RahulGandhi ji at AICC HQ
#IndiaVsPMModi
#FarmersProtest
@INCUttarPradesh @INCUPEast
https://t.co/cl4rFpfWK7",1155310870127190017,0,91,False
915,"Instead of asking why the protesting farmers are out in cold. Godi media is painting them with Khalistani, terrorist links.
#BoycottAntiNationalGodiMedia #farmersprotest 
@RepublicTVs
 @AsianetNewsSN
 @SUVARNANEWS24X7
@ZeeNewsEnglish
@ZeeNews
@ArnabGofficial7",1192822459646517248,1,218,False
916,"This is called ""Mob lynching"" not lathicharge. 

#SinghuBorder #FarmersProtest https://t.co/TQbP10J6av",452768675,6,34727,False
917,"LIVE: Special Press Conference by Shri @RahulGandhi ji at AICC HQ
#IndiaVsPMModi
#FarmersProtest
@INCUttarPradesh @INCUPEast
https://t.co/sq59JmW0jE",1236473909001650176,0,50,False
918,"LIVE: Special Press Conference by Shri @RahulGandhi ji at AICC HQ
#IndiaVsPMModi
#FarmersProtest
@INCUttarPradesh @INCUPEast
https://t.co/5d62Jy72qv",1240631741070499845,0,4720,False
919,Shaheen Bagh Wale kutte fir se activate ho gye....#FarmersProtest https://t.co/WKcXgymrxz,1112393329046622208,1,955,False
920,@JuniorVikatan @vikatan Here is the example Prabhjot Singh who is serving his life sentence at Amritsar jail released on parole due to COVID but he is in #FarmersProtest and doing violence in the name of protest. But Punjab police not taking any action. Since he is having influence. https://t.co/iYMiwjbs97,73678358,0,4355,False
921,"Watch | ""Who allowed farmers to go to Red Fort and why?"": Congress leader #RahulGandhi 

#FarmersProtest https://t.co/Cy2S9YnldC (via @ndtv)",17217096,0,0,False
922,"Yesterday @aroonpurie took @sardesairajdeep off air for inviting the wrath of Modi s bosses.

Today the @IndiaToday group May sack this reporter for asking the police why they were not stopping the Masked goons from stone pelting?

#IndiaVsPMModi #FarmersProtest #BoycottBJP https://t.co/BizDBtgBuH",42197010,38,126279,False
923,"So finally @INCIndia accepted @RahulGandhi is responsible for the fake #FarmersProtest 
😂😂😂 https://t.co/ITU7qdIlFY",719533452375273472,0,21304,False
924,"@smritiirani @rashtrapatibhvn Telecom, Retail, Defence &amp; Agriculture to AMBANI

Airports, Mining, Solar &amp; Agriculture to ADANI

Water Cannon, Tear Gas, Highway Digging &amp; Jail to FARMERS
#FarmersProtest https://t.co/2ya6sAUupp",524071309,0,956,False
925,"Protested along with my @INCIndia  MPs colleagues  against the anti farmer black laws in front of Mahatma Gandhi's statue in Parliament. #IndiaVsPMModi
 #FarmersProtest https://t.co/khZ6BQPWMH",744827678646120450,18,6369,True
926,"Tweeting this again but in a totally different context this time.
#FarmersProtest  #FarmerTikaitVsModiDakait https://t.co/rNyX2g4YZz",1277185368446525440,1,7521,False
927,"@rohini_sgh @RoflGandhi_ Feku Regiment on the prowl? Who are these posing as locals? Is this Plan B of Billa, since his plan A didn't yield desired results?
#FarmersProtest
@Team_Kisan

https://t.co/SZaybyWuE4",3270276649,0,41241,False
928,"""PM should not think the protests stop here. He can't suppress the voice of the nation"": Rahul Gandhi, Congress leader 

#FarmersProtest
#IndiaVsPMModi

 https://t.co/wv0MER21rR",54876449,0,2790,False
929,"""BJP doesn't take responsibility for its actions"": Rahul Gandhi, Congress leader 

#FarmersProtest #Delhi https://t.co/hSvnn5qPR1",37034483,88,3,True
930,"Seen in tv Peoples should adjust some disturbed roads than to disturbed family income budget every month?
#RakeshTikait #gazipurborder #FarmerTikaitVsModiDakait #GodiMediaHataoDeshBachao
#FarmersProtest #KisanAandolan #FarmersProstests @INCIndia @RahulGandhi @priyankagandhi @nsui",1260203348076007424,1,14648,False
931,"is this a real news clip?
If yes, than sorry Farmers these so called किसान नेता sitting and crying on dharna are not your true representatives
#FarmersProtest
#KisanAndolan https://t.co/jm0gRO2N4r",1283471599706861569,1,125,False
932,"The farmers'unity and their peaceful protest will surely prevail over the government's apathy...
#FarmersProtest 
#Youth4Swaraj
#किसान_आंदोलन_जारी_रहेगा 
@Youth4Swaraj https://t.co/ZNtcT3bEso",146938365,1,20,False
933,"#FarmersProtest | Govt destroying livelihood of farmers through the new agri laws, alleges Rahul Gandhi at press conference",943905240197115904,0,183,False
934,"LIVE | Congress leader #RahulGandhi addressed the media to slam the Centre over violence on Republic day and farm laws.

Follow for updates on #farmersprotest: https://t.co/ZLBnf9a6df",2982269822,2,247,True
935,Breaking : Pakistan asks Joe Biden to interfere in outgoing #FarmersProtest in India.,1355011461584572420,11,255,False
936,"#canada #usa #UK #australia violent people are attacking the protestors and the cops are standing by allowing it.

Help.

#FarmersProtest
#FARMERTIKAITVSMODIDAKAIT
#wallstreetbets #CriticalRole #Pakistan #fridaymorning",64644298,0,372,False
937,"The number of protesting farmers swells, major security build-up at Ghazipur border. Here's a ground report by @AishPaliwal from earlier today. 

#ITVideo #Farmers #FarmersProtest #Ghazipur #GhazipurBorder https://t.co/4rkduSfQYJ",19897138,6,4439,True
938,"2 - At Singhu border there were only few people,  because this is place where a single kisan union protesting alone. They are not part of #FarmersProtest &amp; they misguided farmers to go on wrong way on Jan26. All 400 kisan unions already boycotted them.",232240431,0,1299,False
939,"LIVE: Special Press Conference by Shri @RahulGandhi ji at AICC HQ
#IndiaVsPMModi
#FarmersProtest
@INCUttarPradesh @INCUPEast
https://t.co/ORrFSnd8D5",2536612584,19,168366,False
940,"@saahilmenghani @saahilmenghani You have been giving the best coverage on #FarmersProtest, amplifying voices of farmers, tracking every single development on ground zero, putting out #VERIFIED updates in real time &amp; also busting fake news &amp; false narratives by Godi Media. You are a star🙏👏❤",88180867,0,59687,False
941,"""PM should not think the protests stop here. He can't suppress the voice of the nation"": Rahul Gandhi, Congress leader 

#FarmersProtest #Delhi https://t.co/jgYGwW8aVX",37034483,94,3,True
942,"As a #farmer..
 i stand with farmers..
Ambani &amp; Adani's favourable bill must be roll back
 #FarmersProtest 
 #मोदी_कायर_हैं https://t.co/DkykH3xjyW",4823249513,0,20912,False
943,Public property #FarmersProtest #FarmBills2020 #KisanoKaGUNtantra #KisanAndolan #KisanParade @IndiaToday @indiatvnews @ABPNews @ZeeNews #News24 https://t.co/6fn1fLXuQT,1343557428256751621,0,269,False
944,"Let’s stay united 
for even stronger comeback. 
#FarmerTikaitVsModiDakait
#मोदी_कायर_है

#SinghuBorder #FarmersProtest 
#BoycottBJP 
#BlockGodiMediaOnSocialMedia https://t.co/JVpENhhm6t",1089501386012794882,8,2302,False
945,Somehow the Khalistanis are increasing in numbers even in Ghazipur border &amp; UP West. #FarmersStandingFirm #FarmersProtest https://t.co/EuCZjyaX02,310980375,4,3300,False
946,"Godi Media + BJP IT Cell + Govt. combo tried their best to suppress farmer protests with dirty tactics. 

But it had been backfired badly. More farmers from different states like Haryana, UP and Rajasthan are joining to support the protest now.
#IamWithFarmers 
#isupportfarmers",1056852190281777152,0,728,False
947,What is happening on Delhi borders. Is democracy in India about to loose #Ghazipur #Godi Media #Haryana #Jats #SinghuBorder #गाजीपुर_बॉर्डर #मोदी_कायर_है   #Khalstanis #Punjab #farmersprotest #IndiavsPMModi,886614940479442944,0,784,False
948,"Delhi Police got their Best MEN “GOONS OF BJP/ RSS” to attack PROTESTING FARMERS.

Nothing unusual DP is known for this.

 #FarmersProtest",783365494120341506,0,4963,False
949,"#locals = #bjpgoons 
#स्थानीय_लोग = #भाजपा

Pass it on!!
#BJPGoonsAttackingFarmers #BreakingNews #FarmersProtest",19484280,0,2262,False
950,This is the reality of many politicians and supporters who claim to be with #FarmersProtest https://t.co/QxOMRkgu3z,1323962900,0,1818,False
951,"Farmers are the soul of this country. So, don't kill the soul
#IndiaVsPMModi
#IamWithFarmers",965860242469789696,1,842,False
952,"@A1K1Shri52 @BBCIndia The locals? Some were asked by the media where they were from.. and not one said they were from that area. As for the farmers.. they've been there a while.. thought you'd know by now. 
#JaiJawanJaiKisan 
#FarmersProtest",2237465600,0,46,False
953,"So called locals(planted by @BJP4India ) 😡 at #SinghuBorder at #FarmersProtest 
shame on you @narendramodi  #IndiaVsPMModi https://t.co/fIsArj3O5f",114196522,0,574,False
954,"Police at #TikriBorder also watching, this  isn’t by accident , #BJP govt trying the same formula again and again... goons at #TikriBorder and police remain silent. #FarmersProtest #FarmersStandingFirm #FarmersProstest #RakeshTikait https://t.co/Yv5gXCxDZv",1275779364810977281,0,38,False
955,Hey World! Anybody interested in looking into the Farmers’ state sponsored human rights violations happening in India under fascist Modi @narendramodi? Anyone? Step up! #FarmersProtest  @UNHumanRights @BBCWorld @cnni @Reuter @AlJazeera_World @CBCNews @UN #ModiKillingFarmers https://t.co/J4Xyh4tgfH,583322345,0,343,False
956,@brijrajsingh So true! #FarmersProtest,385350902,0,7742,False
957,"Who allowed farmers to go to Red Fort? Home minister must answer: Rahul Gandhi (@RahulGandhi)
#FarmersProtest 
LIVE: https://t.co/idyKdGrbSB https://t.co/m9nZu61VII",19897138,11,4439,True
958,"""Morcha is not a sprint 
ਇਹ ਕੋਈ 50 ਜਾ 100ਮੀਟਰ ਦੀ ਦੌੜ ਨਹੀਂ
Morchian vich bohut utraa  chrra aunde hunde ne""
Said a father, a retired Professor with a doctorate, to his son.
He looks after a small landholding post retirement.
#FarmersProtest
#FarmingFamilyFaith https://t.co/kqXAiGPACG",979653745549107201,5,13536,False
959,They were still compromising but for what? For the so called protesters to disrespect our police national flag Our NATIONAL DAY. No matter the reason or the excuse What they did was unacceptable. If govt couldn't do anything then we delhites must do. #FarmersProtest,1180843530417164296,0,35,False
960,"@PunYaab @SkyNews @BBCWorld @BBCNews @Punjab2000music @RaviSinghKA @PreetKGillMP @TanDhesi @BorisJohnson @JoeBiden 

This requires international intervention!

No Farmer = No Food

#FarmersProtest",1059846245471133696,8,8795,False
961,"When they are serve #Langar and Serve #Humanity... they are the best Indians... When they stand for our rights, they are Khalistani Terrorists..!
Shame on our politicians, system &amp; godi media 👎 #BlockGodiMediaOnSocialMedia #FarmersProtest @PMOIndia @AmitShah @rajnathsingh",721655036552560640,0,10176,False
962,This is Mob Lynching or a lathicharge ??   #punjab #khalistan #Boycottbjp #modi #rakeshtikaait #violence #farmersprotest #delhiprotest #babbumaan #parshantbhushan  #GodiMedia #haryana #ghaziawadborder https://t.co/GBTMJEw6bl,940429933280747520,1,3770,False
963,"Let's sold out media be brought to their senses. Let's boycott them. 
#BoycottAntinationalGodiMedia #FarmersProtest #FarmersProtestDelhi https://t.co/L6F2gzvG9P",72371722,3,1645,False
964,"#FarmersProtest | “Throughout the day, so much fake news was being spread, the internet connection was broken, everyone was confused. The farmers are not from Delhi. They were confused.... They were literally set-up to fail.”- DR SWAIMAN SINGH

https://t.co/lhCO8E7d3v",2894570491,0,38,False
965,"Don't go by what #GodiMedia is peddling about farmers. 

The real farmers are non violent and not backing down. 

Their demand are justRaised hand

#IamWithFarmers",1318101244225884162,0,12497,False
966,We are not being able to manage this. Are we? #FarmersProtest,289490781,0,730,False
967,"@SimranS49161132 @suryapsingh_IAS When the Roots are same : 
Kisan and Jawan can't be separated out and divided by the corrupt politics. 
Kisan's son and daughters themselves serving in Law n Force  and as Jawan at the Border
They can't go against each other

#FarmersProtest 
@ANI 
#KisanAandolan 
#bbcnews 
#NDTV https://t.co/6aT30wrsws",1343415305205248001,0,0,False
968,"@IYC @RahulGandhi Revoke the draconian anti farmers law
#IamWithFarmers",965860242469789696,0,842,False
969,The root cause of this violence and the Farmer protest are the Farm Laws. See how the Farm Laws were passed undemocratically in Rajya Sabha. #SinghuBorder #FarmersProtest #मोदी_कायर_है https://t.co/w5QoDSYDMx,1295007900595716098,0,449,False
970,"'Don't budge an inch': #RahulGandhi calls farmers to continue protest, assures 'full support'
https://t.co/zxDeg5qnxG

#FarmersProtest",34245009,4,357,True
971,Why is @DelhiPolice not stopping the crowd to maintain law &amp; order??? #FarmersProstest #FarmersStandingFirm #Sindhu #FarmersProtest https://t.co/l3DGtatqOZ,1283043667150872577,0,6171,False
972,"Police had to resort to lathi-charge and fire tear gas shells to disperse the crowd at the #SinghuBorder  

#FarmersProtest
https://t.co/XDBDT7kOIQ",1239126363124064256,0,5,False
973,Enough of your dictatorship @PMOIndia how low you going to stoop! No matter what you do truth will reveal itself! Kisan Ekta Zindabaad! #BJPGoonsAttackingFarmers #FarmerTikaitVsModiDakait #राकेश_टिकैत_किसानों_की_आवाज_है #farmersprotest #FarmBills2020 #farmer @ndtv @BBCWorld https://t.co/safXDrfKjN,1333180516665872384,2,853,False
974,"Is our God Ram happy once then seen farmers beaten badly with their followers ?🤔

#BycottAnnahazare #RakeshTikait #gazipurborder #FarmerTikaitVsModiDakait #GodiMediaHataoDeshBachao
#FarmersProtest #KisanAandolan #FarmersProstests @INCIndia @RahulGandhi @priyankagandhi @nsui @IYC",1260203348076007424,1,14648,False
975,"Muzaffarnagar has as always been a hot bed for classhes and riots. Full blown politics finally  on display! 
#FarmersProtest #hijackedprotests #riotsreloaded #RepublicDay2021",3299707903,0,20133,False
976,Aggressively handling peaceful situation! You paid puppets #FarmersStandingFirm #FarmersProtest #FarmersProstest #NoFarmerNoFood https://t.co/8nZNJmrr1p,137383784,0,557,False
977,#FarmersProtest shame on Delhi Police @CP24 @BBCBreaking @CBCAlerts @nytimes @ndtv @JoeBiden @JustinTrudeau @BorisJohnson @theJagmeetSingh @RaviSinghKA @Khalsa_Aid @sikhchannel @SikhHumanRights https://t.co/vQ5HwtFV8u,1332938237543927808,0,1402,False
978,"Yes, it is high they be shown their place. #BoycottAntiNationalGodiMedia #FarmersProtest #FarmerTikaitVsModiDaikait https://t.co/6u3bN1kpUz",72371722,3,1645,False
979,"The Irony Is That, Modi Wanted Kashmir To Became India But Ended Up Making Whole India Like Kashmir.. 🤗
#FarmersProtest 
#SinghuBorder",2342648619,2,1533,False
980,@ndtv #FarmersProtest #Delhi most of these individuals belong to the FAMILY &amp; GRAND OLD PARTY. Unfortunately laws are inefficient for them. @RahulGandhi @INCIndia,2264111466,0,1012,False
981,Excellent Speech to understand farm law in simple language and how it will benefit to corporates than farmers. Must watch and retweet. @sachin_inc @rautsanjay61 @INCIndia @AamAadmiParty @LambaAlka #FarmersProtest #FarmersStandingFirm https://t.co/GoScbt3tMB,735527205946699776,0,12973,False
982,"After the 26th Jan fiasco, it was totally logical, justified and necessary to wipe out this fraud #FarmersProtest from Delhi and it's borders completely.
But since I don't u'stand chess, I'm unable to figure out why it wasn't, and why 2 days on its back to violence on streets😑",17735075,2,68944,False
983,"Crime Branch, forensic experts at Ghazipur border to collect forensic evidence from various locations. 

#ITVideo #GhazipurBorder #Ghazipur #FarmersProtest https://t.co/jpSt5VCbPC",19897138,2,4439,True
984,Dirty Politics begins again #FarmersProtest,1178929274218139648,0,3190,False
985,"Anger across Entire Haryana has led Govt. to suspend internet #internetshutdown
Haryana Govt. has suspended Internet in whole of Haryana upto 30.01.2021 5 pm 
@NetShutdowns 
@internetfreedom 
@Internet_SF 
#FarmersProtest 
#FarmersProstests 
#farmer
@pbhushan1 
@Kisanektamorcha https://t.co/EHeO9DoGZG",129555767,1,23676,False
986,"The Modi government is going to use force on the farmers. This is how they will drive the last nail into their coffin
#IndiaVsPMModi 
#FarmersProtest 
#FarmersProstests 
#BoycottBJP",1246154689898405888,0,183,False
987,"Rahul Gandhi: Who allowed farmers to enter Red Fort...shouldn’t the Home Ministry answer this question? 

#FarmersProtest #FarmLaws",1254755885013798913,0,736,False
988,"Today's hastags are : 

#RepealBlackLaws 
#SpeakUpForFarmers https://t.co/tDEsEmbQrF",1330087929453174793,0,771,False
989,"Chaudhary Mahinder Singh Tikait had started a peasant agitation against Delhi in 1988 and shook Delhi, and his son Chaudhary Rakesh Tikait in 2021 .. #राकेश_टिकैत_किसानों_की_आवाज_है #FarmersProtest #राकेश_टिकैत_हीरो_है #किसानो_के_साथ_न्याय_करो #ISupportRakeshTikait https://t.co/z3G7rDKWZB",566176586,0,387,False
990,"Ambani is rich by money .
Government is rich by power.
Whereas Rakesh tikat and farmers are rich by heart.
So rich by your heart not money and power.
#FarmersProtest
#gazipurborder",952976892164018181,0,145,False
991,"Tension at #SinghuBorder (Delhi-Haryana border): Tents uprooted, stones pelted amid heavy police deployment
#farmersprotest https://t.co/0lpZ2QxFjZ",1270684471558148098,0,11470,False
992,"Is govt thinks they can have farmers land with just rs.6000 subsidy payment ? 😡😡
#BycottAnnahazare #RakeshTikait #gazipurborder #FarmerTikaitVsModiDakait #GodiMediaHataoDeshBachao
#FarmersProtest #KisanAandolan #FarmersProstests @INCIndia @RahulGandhi @priyankagandhi @nsui @IYC https://t.co/P29rlImnQG",1260203348076007424,0,14648,False
993,"Crime Branch officials along with forensic experts reach #Ghazipur . They are currently collecting forensic evidence 

#kisanektazindabaad #ghazipurborder #GodiMedia
#RakeshTikait #farmersprotest #FarmerTikaitVsModiDakait #FarmersProstests https://t.co/Zm9EBWvSlz",1027397756279709697,0,3866,False
994,"We reject your demand 
Go to hell
#FarmersProtest https://t.co/pimtemx3yW",1203547644326375426,0,1006,False
995,"@Me8exception @Chhota_likhari @pariharjagdeep9 It’s quiet simple for us to understand that if the farmers don’t like the bills, just repeal them. But the govt’s ego would rather kill innocents than take back the bills. And sadly there are many who believe the govt blindly or choose to turn blind eye. #FarmersProtest",546937543,0,6206,False
996,"Rahul Gandhi on #FarmersProtest:  The government should know that farmers' protests will not stop here. It is going to spread to the big cities, creating instability which is not good for the country

Follow LIVE Updates here: https://t.co/lyJJnsW5hW",38647512,12,13,True
997,"@connectgurmeet Very valid citizen's tight!

I fear nose diving of real estate prices

#Delhi 
#ArrestYogendraYadavAndTikait 
#FarmersProtest 
#SupremeCourtOfIndia",100464947,0,1207,False
998,"#FarmerTikaitVsModiDakait 
#मोदी_कायर_है #BoycottBJP #KunalKamra #FarmersProstest #FarmersProtests #FarmersProtest #farmersrprotest #FarmBills2020 #FarmerTikaitVsKovindDakait #NarendruddinAndGovindanREJHINE
Pappu is wrong. Agro sector does _not_ need 'reform'. 1/",1343505941275271168,0,0,False
999,"BJP following same script in every protest. They have employed their goons and are trying hard to create riots and then pogrom. 

#SinghuBorder 
#FarmersProtest https://t.co/di5Z2hQjlo",766820400,3,12785,False
1000,"Crowd swells at Ghazipur border on Tikait's call. @AishPaliwal gets us the details
#ITVideo #FarmersProtest #Ghazipur https://t.co/MrspQ5JAIy",19897138,6,4439,True
1001,Cong MP @RahulGandhi assures farmers that his party is providing them full support #FarmersProtest,235928655,0,1502,False
1002,"Amid farmers protest at singhu border in delhi . There is clash between farmers and locals of delhi border .
#FarmersProtest #FarmBills2020 #Farmers #Indian",1318823945915617280,0,97,False
1003,"After a massive Khaap-Panchayat gathering at Muzzafarnagar, the farmers have decided to join the agitation at Ghazipur Border.

#FarmersProtest https://t.co/YClu0C2kzM",720137253591252993,0,69,True
1004,Propaganda Exposed 👎 #FarmersProtest #FarmersProstest https://t.co/3rpbyK6LVJ,3023464767,0,16879,False
1005,"Rahul ji in his press conference has cautioned the Govt, tells have a dialogue, withdraw the farm laws or the situation is bound to escalate. Rahul ji and the Congress party is solidly standing with the farmers #FarmersProtest #FarmersStandingFirm",1388681066,1,6847,False
1006,"The police force that can beat students and whose role is still questionable in 1984, 2020 &amp; 2021 unrest has allegedly become armed force of the ruling regime.
.
.

#FarmersProtest #TikriBorder #SinghuBorder #ghazipurborder",2380384806,1,10014,False
1007,Let the one voice of the people destroy the dictatorial government. #KrishokBirodhiBJP #FarmersProtest #WeSupportFarmers #WeStandWithFarmers https://t.co/sLeKdRRL5l,1318780938365513728,0,566,False
1008,"""There has been big transfer of wealth from a large number of people to a few individuals. The anger you see among the farmers is due to that"": Congress leader Rahul Gandhi

#FarmersProtest #Delhi https://t.co/2J0Sp9PhF7",37034483,58,3,True
1009,"He #NDTV @BabaManoranjan is provoking and misleading, Misguiding #FarmersProtest by his tweets he is trying to raise violence and distrub peace in delhi borders 
🚨Please take strict action against these fake journalist 
@DelhiPolice
@CPDelhi
@DCP_CCC_Delhi
@DCPNewDelhi
@HMOIndia https://t.co/bIOABXMjUT https://t.co/hJ9Ukpi4TF",1401487170,1,20895,False
1010,#गाजीपुर_बॉर्डर. Noone can scared us. Bcz we r true. We r farmers.  Delhi police ne singhU border par protest kar rahe kisaano pe tear gas chode #farmersprotest #farmers #kisan #kisaan https://t.co/hKc95IzHiI,1300294193894420480,0,2406,False
1011,"INDIA: 🇮🇳
⚔️🌾🎋🍃🍂⚔️
Leader Rakesh Tikait's Tears Draw More Farmers To Delhi-UP Border: 10 Facts.

https://t.co/M5SVYK66Bn

#FarmersProtest #FarmersProstest #FarmLaws #FarmersStandingFirm #BJPGoonsAttackingFarmers #BJPdestroysDemocracy",867053964310794241,0,3276,False
1012,"Rahul Gandhi: Who allowed farmers to enter Red Fort...shouldn’t the Home Ministry answer this question? 

#FarmersProtest #FarmLaws",403536668,37,26399,True
1013,"DJB water tankers weren’t allowed. Media vans weren’t allowed.
How was this group claiming to be ‘locals’ allowed to enter Singhu border protest site with this vehicle ? #SinghuBorder
#FarmersProtest #Delhi https://t.co/y1hftUwzI4",1300872125390024704,1,268,False
1014,"Do you call this as #FarmersProtest anymore

These are anarchists encouraged by @RahulGandhi and @ArvindKejriwal 

Shame on these #Pappu s. https://t.co/WVSZ3ChjiS",2207360868,0,2620,False
1015,Where are you @KanganaTeam look at these Rs 100 pe dehadi wale log #WeSupportFarmersProtest #FarmersProtest #WeSupportRakeshTiket #BJPGoonsAttackingFarmers #BJPConspiracyExposed #ModiYouCantFailFarmers #modivsfarmers https://t.co/PLzRYZofhN,487194060,0,381,False
1016,@UN #BJPGoonsAttackingFarmers every one is showing like dumb and blind for #FarmersProtest see what is happening in india @JoeBiden @cnni @POTUS @BidenInaugural,582644566,0,652,False
1017,"Yes, the people will start boycotting these servants of power. Truth cannot be hidden for long. 
#BoycottAntiNationalGodiMedia #farmersProtest https://t.co/B5Ozr2CqW2",72371722,4,1645,False
1018,"Farmers Protest Live Update: Rahul Gandhi asks Centre to repeal farm laws; warns against suppressing protesting farmers
#RahulGandhi 
#FarmersProtest 

https://t.co/c2hZuGH0jc",50279781,1,12,True
1019,#किसानआंदोलन #FarmersProtest .. Watch .. 3/4. https://t.co/9fa5y6d7bS,1541025156,0,36718,False
1020,"On historic agricultural law historic agitation at Delhi borders by farmers. India witnessing one of largest agitation
#FarmersProtest #BudgetSession #FarmBills2020 #FarmersStandingFirm #Indianfarmers",1318823945915617280,0,97,False
1021,#KhalistaniTerrorists #FarmersProtest They are not farmers... https://t.co/iofso5NgBF,2153197748,0,2258,False
1022,"Govt hiring goons to beat protesters. Human rights to protest for right cause , to live with peace is hampered in India and been long since govt is not doing anything. 
#ShaheenBagh 
#CBIUnfoldSSRCase
#FarmersProtest 
#ModiMadeDisaster 
#SinghuBorder 
@UN
#UnitedNations https://t.co/hygqMQvU7Y",768782918038716416,0,424,False
1023,"Not only Gujarat model of 'development'... He also implemented Gujarat model of riots as well... 

#FarmersStandingFirm #FarmersProtest 

Vitiatiating protest sites.., putting Bangles on police's hands... Et al.",67405679,0,6671,False
1024,"@thengaai Yes , however markets are fickle &amp; the international rates for wheat &amp; rice are lower than MSP presently.
The argument in the #FarmersProtest is about little else except money .",1067857808,0,105828,False
1025,"This will not be shown by Godi Media, they will be loyal to their masters not truth. 
#BoycottAntiNationalGodiMedia #FarmersProtest https://t.co/Hg4BhnOASf",72371722,2,1645,False
1026,#FarmersProtest #IStandWithFarmers #SinghuBorder #ghajipurborder #GodiMediaHataoDeshBachao It's just started🙏🙏 https://t.co/ccJqcaxQZC,1295596068365668353,0,164,False
1027,"Prediction of #indian #media for next 2 month...
#kishanokaguntantra #FarmersProtest #RepublicDay2021  @myogiadityanath 
@ABPNews @Republic_Bharat @PMOIndia @DelhiPolice @SureshChavhanke @ZeeNews #RavishKumar #RakeshTikait #FarmersProstest #FarmersProtests #FarmBills2020 https://t.co/N0xEL38YKl",291848293,0,6,False
1028,"From food giver to traitor - Cruel oppression on farmers has come down during Narendra Modi's rule. Today, the whole country is shocked to see how the unspeakable oppression of the farmers is being done on the Republic Day. #KrishokBirodhiBJP #FarmersProtest #BengalRejectsBJP https://t.co/LzOfzLdwFO",1318780938365513728,14,566,False
1029,"I want to tell the farmers that we are with you. Don't step back even an inch:  @RahulGandhi 

#FarmersProtest #FarmLaws
#IndiaVsPMModi
#TikriBorder
 https://t.co/fyKuh9mGnQ",54876449,0,2790,False
1030,"Those who are not on ground, please contribute through social media, tag Delhi Police as much as you can, use hashtags and let the war begin! We are in this together, we will get through it together.

#BJPGoonsAttackingFarmers 
#FarmersProtest 
#FarmerTikaitVsModiDakait",1334140428887621632,2,4334,False
1031,"Watch | ""I want to tell the farmers that we are with you. Don't step back even an inch"": Congress leader #RahulGandhi 

#FarmersProtest #FarmLaws 
https://t.co/0VqlzprbLV",249643872,26,11,True
